[32029,15225,28341,32141,37677,32002,23221,9939,13420,15912,30581,29726,10,13929,32043,14605,34789,31005,37600,16826]
[12857,27764,24152,21314,18681,11326,30845,28410,10506,28341,37565,37501,29435,26932,37074,34179,11389,34789,11644,10355]
[8819,10924,10,27364,37401,32357,24591,10877,17664,30561,34789,37074,23518,36788,30274,28660,37616,31317,29344,28065]
[21314,32313,28065,32533,18681,31091,16699,21595,2122,37067,10285,36171,32020,34789,36788,37677,21721,8567,31678,11644]
[28987,36975,28065,30408,14810,30527,37735,10285,28989,11389,15898,27764,20897,31512,31091,2122,8819,28341,18681,21671]
[30163,29566,37616,13769,29344,30527,36317,32108,17664,13929,14605,11571,32204,31317,21595,21376,28240,15185,28793,10816]
[8807,33126,8821,34789,16699,8814,9823,28793,11070,10479,32043,13420,37600,31005,20897,33181,15352,12435,31279,12857]
[10503,27764,30274,37677,37501,37735,36308,21621,34789,8821,26128,10479,31005,14855,28410,37074,26172,10285,32357,14048]
[15225,30163,30527,18698,20897,37501,14810,28368,10479,10946,30561,10992,35698,31317,21178,21073,30274,31034,28989,33685]
[11070,13420,23097,30701,14709,31281,30845,11860,10946,36775,9823,28341,12656,37565,37047,10506,8814,27364,31350,14810]
[23097,33126,8814,37600,32141,21314,17664,11571,8807,16826,10454,20143,15909,28499,37677,13466,32357,28341,37501,28240]
[14810,11863,11389,37195,36171,28065,15898,28989,8819,23518,27364,11326,31034,11644,30778,8814,21721,20897,37600,13466]
[24591,13420,31281,18698,37401,30581,10454,28065,28240,18681,11390,21234,36308,12008,28368,13092,29630,13929,10970,33181]
[20897,10873,15898,32141,21178,23097,21721,27364,29972,16699,18146,31005,37565,28793,37677,36317,21671,10339,10932,15912]
[31034,10479,28660,31005,12008,36156,12656,15909,37501,11647,31091,13769,32043,11390,10339,23097,15225,27764,11326,36317]
[37401,8567,31091,21671,8814,20143,10406,31350,11571,30274,32204,32020,12008,10816,13092,37616,30701,28341,10873,14810]
[37501,8814,32313,18146,31678,9130,37565,14048,17664,11644,11390,36788,37718,21595,23518,14810,30163,21721,31034,32306]
[10479,31350,21595,13769,21312,29435,14048,11269,8821,2122,30274,30163,32812,37735,37565,11571,31317,28065,36788,27764]
[10355,32352,18681,36156,37401,32023,37418,23097,29972,37718,37067,28341,32313,36788,14855,30163,10454,15225,10089,9823]
[30313,20955,28991,31512,31814,14048,28368,21178,32020,28240,16826,23097,20897,32352,37418,37677,10924,28987,33685,9939]
[31091,32313,9939,11326,32533,37195,37047,32357,30701,32020,37067,21314,10,10479,11647,29726,28065,10946,32029,31281]
[28987,12857,31814,32043,31512,37718,37735,10992,31281,21621,37418,11644,32533,31678,20143,10924,30561,28499,12008,33685]
[10479,13092,11389,11860,32002,10503,2122,14048,10406,10285,11644,33181,16699,37718,32020,32023,30408,34789,37195,10454]
[24591,21721,15912,28341,10479,11326,28987,28499,33126,32313,14709,9939,37401,8567,26932,14810,31279,29344,30845,16699]
[37383,30313,11644,33181,23097,32204,37047,24591,21671,10970,28988,10,10285,32313,21234,13769,10479,32043,11390,13420]
[36308,36788,21314,10479,10,15912,12435,28989,10873,21621,32533,37401,36975,30527,10970,30163,12857,32812,21595,28988]
[31814,29972,28341,21234,37067,13092,28410,27764,36308,16826,14605,32002,10479,18146,34179,11390,18698,28065,24152,13466]
[37047,27764,37718,10924,21178,31034,15898,16699,30313,31814,36775,37501,28410,15185,31281,32020,30845,32023,18681,28065]
[13466,36998,28341,32029,9823,10454,8814,28793,37677,36975,12435,28368,29972,8807,21178,31034,2122,14810,10339,26128]
[37600,29435,31005,33181,37383,33685,26932,36317,28987,32533,28660,36775,13092,10877,30274,36998,37564,37780,37735,11860]
[31281,10,11571,15898,37401,28991,37718,11326,37074,26172,37067,26128,28499,28987,10992,31005,29435,10503,10946,32812]
[37418,14605,9823,37718,30527,10089,30313,30274,15352,11571,32141,27364,28991,28986,29344,37677,10992,14810,32020,9939]
[32204,28988,10506,14709,28368,20955,26932,35698,29630,21178,37780,8807,27764,32306,28989,31317,13826,28065,37501,30408]
[29566,13929,14048,13769,28368,32204,32002,11863,20897,13466,15898,2122,33126,21314,28988,26128,8814,32357,36775,28660]
[36171,37074,14810,10877,30163,11571,13466,28989,32616,30845,14855,8819,37564,11113,10339,37735,37780,21178,11070,28988]
[21621,15912,15185,12656,14048,32043,11644,12857,21314,37600,29344,23097,13929,8814,28988,28660,28991,27364,10932,21671]
[37195,15225,8567,11644,28660,14709,18681,37418,11390,28410,31281,10970,33181,28987,32616,10089,28499,31512,29726,21671]
[37418,32108,12656,29566,30845,18698,11326,30274,32043,13092,28989,10932,27364,10355,31317,30581,37195,28987,11863,23221]
[37600,36788,21595,37047,11571,37735,10339,24152,10406,8567,10877,23518,11863,32306,28793,18146,21234,10285,28988,31317]
[8819,31034,36975,28793,28991,29630,10924,13769,32029,32043,31350,11113,10503,10355,10932,13929,32002,13826,18681,36156]
[10406,21073,31678,32357,21314,13826,10503,10,30527,9939,11863,28988,33126,32616,33181,36998,16826,30561,32313,30778]
[23221,11389,28793,29566,37195,33685,31350,36788,27764,10503,11644,21234,15225,11326,21178,30408,21312,8567,32306,10454]
[31034,37600,36308,11644,30845,29566,10339,32313,8567,32352,37564,9939,10877,16826,30163,13929,10816,20955,28499,36317]
[17664,24591,15909,10816,18698,12656,10479,21595,36998,30561,15912,28988,37418,10506,20955,2122,28987,14048,18146,36156]
[21621,28240,11644,21721,11571,37501,32313,21314,10992,28368,37600,10339,15898,11389,30527,26128,33685,37718,32023,28065]
[11113,10924,28499,37735,32313,10285,8821,26128,10479,9823,10089,24591,34789,10946,14605,12656,8807,20897,28991,37718]
[32812,15352,11389,14605,28987,13466,26172,11571,21312,29972,10285,10877,29630,30163,28991,10924,9823,21073,23097,35698]
[13769,32313,36788,29630,36775,31034,28341,28499,21376,30408,37564,16826,14605,37047,36975,36156,24152,32204,34179,15898]
[37195,21234,33126,13466,31279,10970,15898,37418,36317,11644,14709,11389,31317,15352,14855,30163,20143,11571,29726,10877]
[21376,36998,13769,32616,31678,15912,30274,30561,2122,36788,32023,31512,27364,32533,15898,30527,13466,10924,33685,10877]
[37564,29972,15912,32352,11571,9939,31678,30163,23097,10816,21621,15185,20955,29344,33685,14605,18681,21671,21073,24591]
[28989,18681,21073,36775,32616,10506,29566,24591,21671,30778,14048,10285,15909,30313,28793,37718,2122,36975,33181,31091]
[15912,33126,31034,21178,37677,11644,9939,29566,30561,32533,36788,36998,11070,30701,31512,12857,30313,37565,32020,27764]
[23097,10479,11326,37067,28368,21178,12857,20897,28240,15909,9823,32023,10924,35698,10503,10406,13826,30408,15185,36171]
[12008,36998,37067,31279,31317,9130,34179,15898,11571,10355,28793,30274,10503,10970,28368,26932,23097,31512,28986,9823]
[37067,30313,11571,36156,18681,37418,13466,37735,30581,30163,30561,10089,15909,32812,37565,37780,21314,10339,8807,37564]
[10503,37047,30274,26932,10873,13826,15909,32352,11571,37418,36171,20955,14048,11644,10285,28988,31091,24152,9900,15912]
[37735,28793,36775,20955,29344,9939,13769,29630,32533,10946,31814,36317,10479,36975,21671,11644,11389,27364,13092,11390]
[32204,37074,11326,28986,14605,36317,11390,36775,21376,29630,10992,28499,36171,37616,17664,37735,33181,31034,21595,31317]
[28987,10089,8567,10924,8819,35698,11647,9823,37074,21073,27764,37600,29566,15912,29726,32020,11860,32533,24591,21595]
[30561,11860,18681,21312,31678,37401,32141,14605,12435,29630,20143,11269,37718,10506,16826,36156,15352,21376,32533,30163]
[21314,11647,37780,29972,28499,11863,14709,21178,34179,20143,28341,29344,11269,12857,33181,9900,15912,29630,37735,32313]
[21376,11644,37600,28991,37718,14605,9823,21314,15225,37067,28988,28793,10089,33126,30163,30408,11571,36317,30527,9939]
[13092,32002,28989,11326,21314,11070,10970,28240,13826,26932,9130,31279,10285,36975,32812,31814,10406,10877,28793,32023]
[37735,11326,34789,13092,10946,8821,13466,23518,36788,13420,10932,31005,32023,11390,28991,10454,31317,31034,14709,30701]
[37735,37501,36308,18146,21178,32002,15352,8567,10454,15912,10503,20955,29726,16699,37195,10946,21621,32029,29566,14810]
[37418,32141,28341,8814,10285,20955,26172,37718,18698,10816,31814,15352,21595,11390,29566,30845,14709,36998,10089,30778]
[30313,16826,21595,33685,18681,28987,32023,2122,10877,37195,37735,11389,37677,32616,35698,30701,23221,28240,28065,30527]
[28989,23518,23097,8821,37718,34179,14709,32043,31814,13466,37600,28986,15909,15898,13420,27764,37565,37074,37047,11644]
[21073,9939,28986,36788,13466,2122,20897,31317,34179,33126,12857,10873,14605,15352,32023,37501,33181,18146,10970,11113]
[11070,33685,28410,37565,31281,11269,26128,36975,31005,10873,13092,29435,32023,30561,11326,36308,10503,32141,14605,8814]
[12008,32616,37600,21671,10924,32141,15225,31034,37195,32533,10355,30163,21312,28793,15352,10816,10406,21595,20897,18698]
[13769,28660,30845,8567,32043,21314,36317,11389,10877,31279,32812,12857,32002,29726,37780,28240,10355,12656,8821,31005]
[2122,33126,21073,37616,17664,15185,20955,37677,34789,8814,32616,21312,36317,11070,15898,11644,36156,14855,18698,12435]
[32023,28986,28989,18681,10454,14810,32002,10873,32204,15909,9823,21314,37600,32306,31814,36171,36975,11860,11113,37047]
[11644,23097,37718,28986,21234,26932,32357,13929,27364,14048,9823,15898,30561,30274,16699,32108,32306,36998,30778,29566]
[28989,21671,28988,28410,37195,15352,30527,36317,13769,26932,24152,10924,11571,32306,8807,9823,32357,10816,21073,29630]
[36156,21595,31317,37418,18681,31350,16826,28065,13420,36775,10932,34179,28499,15185,24591,27364,28793,32812,11571,14048]
[28065,31814,37067,32812,37616,8821,11644,13769,13466,8807,28660,8814,15912,29344,23221,32204,10873,21312,37418,28987]
[11860,37501,32313,32616,24152,32533,28410,27764,21721,36975,28793,21312,18681,32204,33181,32141,20143,31678,30163,32002]
[31317,32023,37047,34179,12008,34789,13929,32204,37616,11644,16699,13826,8807,9939,37501,21073,10932,37383,37401,30408]
[2122,10503,24591,18698,11860,15225,10946,33181,12857,28410,10355,21073,14810,37067,31005,37047,28986,28987,28989,34179]
[10089,16826,36308,10506,26128,10339,20897,15185,20143,26172,32020,12857,30581,37677,18681,15225,37718,15912,28410,28793]
[37735,33181,28065,30313,18146,32002,28410,32141,24591,35698,36156,12656,11113,13092,8819,28793,32023,20143,9939,37401]
[14709,21621,14048,10479,21376,37600,31091,12008,29344,10873,26932,37677,11860,31512,10454,26128,13769,10285,12857,8567]
[10339,32313,11863,28065,21671,27764,15225,10,28499,30701,18146,29566,16826,28368,32357,23097,10992,10506,11390,15909]
[37780,13769,33685,10,18698,32141,8814,32357,36317,37418,23221,24591,11860,15898,28793,32029,10479,11571,20955,32204]
[13420,10339,34179,15909,23221,32020,18146,30527,18681,31350,37718,36975,32357,30408,11389,28341,10970,29972,10355,10479]
[13420,20897,21621,31350,12857,10506,21178,28065,2122,37735,11647,31317,9900,37067,23097,10873,30163,18681,8807,18698]
[28499,8567,32023,29566,31279,37418,10285,29630,37501,12435,20143,10924,28341,10089,29344,29726,31678,10339,8821,21073]
[32020,37735,10924,30778,9939,36317,8567,34179,10877,32313,31034,28989,32352,9130,36308,10355,26128,15898,8819,11647]
[31091,32533,30778,30561,10877,30581,32812,37074,18698,10454,20897,15352,15185,15225,31512,28986,16699,30313,37401,31317]
[21721,11571,32023,9130,11860,37564,37565,10946,37616,30561,37677,14855,32812,36317,15898,20955,28410,17664,36308,28341]
[29726,21234,20143,36171,30701,13769,28368,16826,26172,28793,37195,14709,32108,8567,21073,37564,36788,32141,24152,32812]
[9900,30274,28991,21376,37195,37383,35698,29972,11070,27364,37780,32812,10946,31317,28410,33685,10503,13929,31281,10924]
[31005,15225,37383,28499,10285,14048,32023,2122,37735,36156,11070,29435,11571,11647,28991,32029,14810,10946,33685,21312]
[37383,18681,10503,20143,30408,13929,23221,14810,26172,16826,31005,10479,8819,21621,32020,28987,27364,11860,28991,34179]
[36775,21234,16699,13420,10285,18681,32204,20143,30408,37780,29726,26172,14709,10970,10339,37401,30778,28986,27764,21376]
[37418,36308,37067,21721,15909,32029,14709,28499,30701,11326,31678,10946,9823,9900,31005,8814,23097,33685,15352,36317]
[32141,31281,30581,11644,29344,10877,10406,24152,11070,15898,28987,32108,10506,21376,17664,37565,32023,28793,32616,36788]
[37067,24591,21621,10339,37735,15912,31350,30313,10,27364,37195,13092,36975,11863,30408,12435,30778,11647,37718,34789]
[28065,32616,36998,10285,9900,32108,13092,37195,14855,35698,8807,36775,36308,29435,28341,30408,33181,13929,30778,10479]
[30561,11269,11113,31814,18698,10506,30527,26932,21073,37718,27364,37677,20897,31350,13826,8814,21721,21312,23221,13092]
[30313,23221,37735,20955,32812,14855,10924,30581,11571,28410,37600,37616,11113,33126,32533,32204,31091,11326,28989,36171]
[11860,10970,27364,14855,28341,31279,37401,31512,9939,27764,21234,10406,23518,32812,10816,32306,29630,18681,21595,26932]
[30408,30561,9900,11113,32023,12656,11389,12857,31005,30581,28410,32204,11390,36317,37565,14709,14048,31350,37047,30313]
[32043,21234,10992,37616,37564,10089,28240,30845,20897,15909,21721,37383,18681,31814,28368,33181,24152,29630,33126,8567]
[10285,15898,11647,17664,18698,21621,27764,30581,26172,10089,10946,37195,11389,13826,14048,10339,29972,18681,32023,28065]
[33181,32043,14810,23221,30581,11389,26172,29972,28989,32023,29726,30561,32020,21312,13092,13826,31317,33126,30408,10506]
[29566,21234,37616,14048,26128,30701,24591,28499,36775,28989,15225,14605,37074,23221,34789,23518,17664,10454,32002,24152]
[28341,30408,26172,31350,29435,9900,37195,9939,37047,32812,13826,26128,32357,10285,8814,23221,21178,11113,28986,31091]
[28991,11326,37600,31281,37195,2122,32204,10,33685,21314,10479,10873,10970,10089,10285,28410,31034,11571,12656,11269]
[28989,37418,30561,14810,21312,32002,12008,28988,13769,28499,15898,15912,33181,35698,37718,32812,10339,10946,16826,9939]
[12435,31512,8821,28240,20897,11644,29344,34789,36775,20143,37565,21621,31350,14048,30274,13826,14855,36156,8567,20955]
[37047,37564,28065,10406,13420,10924,33126,11863,9900,28988,32043,11571,28410,32108,14048,11860,30701,28499,21595,31350]
[10873,26932,12008,24152,29630,8819,31317,10946,31512,10503,10932,28991,15352,10877,31005,30527,36171,28986,28660,26128]
[31091,31281,27364,32204,37616,37677,8567,21595,11644,17664,11863,13929,11070,14810,28341,33181,29566,13420,10454,30274]
[31317,36317,37383,24591,11070,13826,23221,10,32020,10816,30408,37067,10946,21376,18698,35698,30561,30313,14048,37735]
[30581,10932,28368,32357,28989,20897,36775,10454,29435,12435,26932,28410,10089,37616,11326,31512,21314,13092,11863,20955]
[10924,36317,28988,32616,37401,21312,33685,32357,15898,32029,31350,14810,31814,30408,9900,36975,36156,37195,10506,13929]
[28410,14048,12857,15912,36156,37718,36317,32029,37600,37616,31034,36308,32352,28989,31005,31350,10503,32313,36975,28499]
[37195,28793,29726,36775,28065,37600,33126,10503,30527,11644,29630,31317,32616,12857,10089,9939,36788,10506,28240,16699]
[32029,30274,37047,10339,32306,10,18681,11860,30408,32043,9823,32313,11070,32352,14709,32357,37067,20143,37195,36775]
[14605,10285,15898,13092,21671,31512,37677,15912,21312,10992,30408,31678,36317,21721,20955,36998,13929,13420,37074,10877]
[36308,31814,8807,26172,37616,37564,9900,26932,21073,11644,32306,30845,29726,28341,10503,32352,30701,32812,32141,11113]
[10,8814,21671,12435,10479,20955,31678,11269,35698,11389,26932,10355,28991,30701,2122,27364,21234,23518,10924,17664]
[28986,21721,11571,36998,31678,14605,11647,28341,9823,37501,28240,20143,8807,29344,10089,27364,36775,8821,37195,23221]
[32616,12857,36156,27764,32020,13769,11113,10946,31678,21721,31317,20897,30778,29344,10454,11860,30581,30163,37401,34179]
[31279,8567,12008,37564,24152,15225,26128,37067,32616,14605,12435,28240,37418,28987,36156,11389,32204,15898,29566,30313]
[26932,18681,32357,30845,28793,13092,32616,15912,31091,9823,11389,30581,10339,32029,37047,10924,16699,23518,15225,31512]
[21312,10479,10932,28991,30163,11647,9823,18681,32002,21376,29435,10285,8807,36156,15909,36317,34789,10339,31091,10355]
[26932,30701,20897,30527,30581,30778,31005,32029,10816,10503,23221,10932,16699,15898,29630,10479,28986,27764,37195,30408]
[24152,28499,12857,13769,37401,31512,8814,37418,10454,36171,30274,15898,17664,10932,10992,28988,26932,10970,2122,32043]
[30581,37074,29972,30701,11326,13826,10503,32204,12857,37718,20955,14048,13929,32029,15185,10932,8819,14810,24152,13092]
[21721,32357,31279,18146,37735,10,31350,29726,10285,14810,10946,20897,11326,11390,16699,21314,15909,32020,28065,10992]
[15352,21595,8567,29630,31281,23097,18146,37718,30581,33181,11571,20897,20955,28793,33685,11644,29566,32357,33126,37047]
[10506,37565,20955,28987,31350,21721,30561,23221,37677,12008,29726,30845,10873,11571,30408,28410,14855,10992,27764,11389]
[32204,10454,11389,8814,28988,10970,36998,29726,29435,8807,37677,37067,17664,31281,37565,10089,10285,37616,21671,28987]
[8567,32029,10454,37564,26172,37501,18146,16699,36156,28989,10339,31281,37418,14810,13092,30527,11863,12008,32141,13929]
[10924,32352,10503,29726,28989,14855,28988,14709,8807,31678,23097,26172,12857,37677,11860,27364,29972,37074,9130,15352]
[28987,10932,34789,28988,10946,14855,34179,32533,15898,30581,32020,32108,11389,33685,37677,37718,37047,12656,11269,15185]
[16699,18698,32023,28986,32002,28660,11389,36775,21376,14709,32043,21595,10406,21178,8567,18146,21671,12435,15185,11863]
[30163,18681,10089,9823,31005,10816,21178,18146,28986,32029,37677,11863,20897,13929,29726,8807,10,30527,12435,36775]
[36975,28499,30778,2122,16699,13092,35698,36171,26932,28368,32812,14709,11113,24591,20143,21721,30701,37195,15912,37780]
[28986,10503,10406,10946,12656,32023,28499,34179,12435,14605,30561,37047,36317,31317,14855,30778,28660,15185,27364,10992]
[12435,30408,36156,32023,28499,33126,29726,10506,21376,10992,31281,10877,36975,36317,20955,11070,31091,26128,37047,10932]
[30701,28660,37501,30313,37074,28988,30163,13826,10339,31350,32533,15225,37735,10,28991,34789,30581,23221,12857,37067]
[31512,23518,31814,11644,13466,10992,11113,10924,32313,32141,15185,31317,8821,9130,30581,28660,21234,10285,36317,32616]
[16699,32020,21595,33685,28499,31678,29435,11647,21621,21312,20897,8821,10479,28368,31005,36975,30581,37616,21234,20955]
[21376,31814,11113,36775,29566,21314,29972,37401,29630,29435,32002,32108,20897,31317,12656,10816,9900,30163,31091,15185]
[16699,8819,23097,37677,12656,37780,11571,33181,29344,29726,14709,21073,14810,12857,30163,8567,36156,28410,20143,13466]
[10479,31005,28991,10339,26128,36171,24152,37600,10992,37047,32029,11390,21671,29630,37067,28987,23097,8819,30845,12008]
